id,uniq_id,date_time,city_id,city_name,customer_id,first_name,last_name,item_id,item_name,quantity,payment_amount
1502,c217af26137b889537fe9a3bff36ba50,2022-11-01T00:00:00,2,Ярославль,6715,Елизавета,Павлова,5,Яблоко молодильное,4,1600
1503,6e0eacd00dd9574a8e8981909ef5c76d,2022-11-01T00:00:00,0,Москва,6703,Алексей,Соколов,8,Лампочка LED,2,600
1504,338d1cd6c2cfce0ae85dce858a7a2235,2022-11-01T00:00:00,2,Ярославль,2513,Ольга,Лебедева,7,Средство для мытья посуды,5,1000
1505,5885dfa4b1acf6abfcb3ef7c467d6b96,2022-11-01T00:00:00,1,Ростов,7708,Константин,Соколов,9,Ручка шариковая,3,135
1506,ba3e98316a9d5190f5cb37c8d6bfc0df,2022-11-01T00:00:00,0,Москва,7202,Константин,Сидоров,2,Молоко 5%,5,750
1507,7e767ae03046e736d1e3d2ce544a09ce,2022-11-01T00:00:00,1,Ростов,5203,Александр,Сидоров,9,Ручка шариковая,1,45
1508,8c3b312adfc1e2027ab59ff1119d9391,2022-11-01T00:00:00,0,Москва,104,Иван,Петров,8,Лампочка LED,1,300
1509,6fb240b1fddd7fabd7cc1bbc68572e70,2022-11-01T00:00:00,1,Ростов,106,Иван,Петров,4,Сахар песок,2,100
1510,cd85b5487f35a019f25efade7aab54be,2022-11-01T00:00:00,2,Ярославль,2,Иван,Иванов,0,Молоко 1%,2,200
1511,33ab54d1937bd8841001172773c2fb59,2022-11-01T00:00:00,2,Ярославль,1917,Евгения,Орлова,4,Сахар песок,4,200
1512,68ceb4d283f816aad13477e9269a736f,2022-11-01T00:00:00,2,Ярославль,5419,Оксана,Алексеева,11,Хлеб ржаной,3,60
1513,516abd68c89adeeba6b0324482e58b16,2022-11-01T00:00:00,0,Москва,8501,Геннадий,Попов,3,Устройство для нагревания табака Трубка Мира,4,2000
1514,b61dda4238a15c71d3af606e52ef354a,2022-11-01T00:00:00,1,Ростов,9214,Надежда,Морозова,3,Устройство для нагревания табака Трубка Мира,5,2500
1515,97bcffa213a765437dff276153ba9482,2022-11-01T00:00:00,1,Ростов,8817,Снежанна,Козлова,7,Средство для мытья посуды,1,200
1516,b56db99b7c16264520cdea68223fb45e,2022-11-01T00:00:00,0,Москва,9211,Надежда,Морозова,11,Хлеб ржаной,4,80
1517,1a1a7923405c33067e60bf274048339e,2022-11-01T00:00:00,1,Ростов,5008,Александр,Иванов,2,Молоко 5%,5,750
1518,03f1e3f0d41a091c8d2548bd7c2b0450,2022-11-01T00:00:00,2,Ярославль,5101,Александр,Петров,2,Молоко 5%,2,300
1519,ea156f3b120838c31f20e8852e95d1d4,2022-11-01T00:00:00,2,Ярославль,7104,Константин,Петров,9,Ручка шариковая,4,180
1520,662a17d282341e7e33394189688e7a68,2022-11-01T00:00:00,1,Ростов,2708,Петр,Соколов,10,Томаты,5,250
1521,c634a23fa2b7b903f8010db09dfbd031,2022-11-01T00:00:00,0,Москва,2014,Ольга,Великая,5,Яблоко молодильное,5,2000
1522,ce4e7b6efd8a75f1bed14b55a64d9d04,2022-11-01T00:00:00,0,Москва,8504,Геннадий,Попов,0,Молоко 1%,1,100
1523,1aa3c3480fd381ba39a34be6b3a3cad1,2022-11-01T00:00:00,1,Ростов,5402,Александр,Кузнецов,5,Яблоко молодильное,1,400
1524,f6f32d89decb0df3abf2f47bc55f3d55,2022-11-01T00:00:00,2,Ярославль,6811,Елизавета,Козлова,1,Молоко 3%,5,600
1525,2551ec5261ba609c82f26bc01ea3dd41,2022-11-01T00:00:00,2,Ярославль,9103,Эдуард,Петров,11,Хлеб ржаной,5,100
1526,6a6d4cdeea3c9a4ef547372d7660cd95,2022-11-01T00:00:00,0,Москва,5616,Оксана,Егорова,3,Устройство для нагревания табака Трубка Мира,5,2500
1527,1974e9ada4dac8e650e843210a48f5b0,2022-11-01T00:00:00,0,Москва,6201,Алексей,Сидоров,1,Молоко 3%,3,360
1528,3142384ee7f89785ee9c1b389dff8861,2022-11-01T00:00:00,1,Ростов,2612,Ольга,Егорова,8,Лампочка LED,3,900
1529,ce3807ba9b22eedbd9208523c4eb9610,2022-11-01T00:00:00,1,Ростов,2416,Ольга,Алексеева,11,Хлеб ржаной,2,40
1530,61f7965359d768a2b019128634c85d2f,2022-11-01T00:00:00,0,Москва,5908,Александр,Новиков,6,Яблоко,1,140
1531,33c9dae416ebd5944016b87cd6649ed2,2022-11-01T00:00:00,2,Ярославль,3511,Светлана,Лебедева,0,Молоко 1%,1,100
1532,a76e0e58923153fae2d28a7c3ccc278f,2022-11-01T00:00:00,0,Москва,6305,Алексей,Смирнов,8,Лампочка LED,2,600
1533,4f16fa349f2045b564d6aad1334270ac,2022-11-01T00:00:00,1,Ростов,4018,Екатерина,Великая,2,Молоко 5%,2,300
1534,ff99d8127202fa1c59fa3d863ae632e3,2022-11-01T00:00:00,1,Ростов,4701,Сергей,Соколов,7,Средство для мытья посуды,2,400
1535,8645140f29bc7d4d8d3b854026db9f94,2022-11-01T00:00:00,2,Ярославль,3407,Олег,Кузнецов,7,Средство для мытья посуды,5,1000
1536,f10981cc5e061bb12dd3f4182330d4aa,2022-11-01T00:00:00,1,Ростов,4915,Екатерина,Орлова,3,Устройство для нагревания табака Трубка Мира,3,1500
1537,bbc2127afcfce9d8b9e6fb28847fefb0,2022-11-01T00:00:00,2,Ярославль,1506,Евгений,Попов,3,Устройство для нагревания табака Трубка Мира,3,1500
1538,dc26df1f8f12b24dcb861db3273a07a5,2022-11-01T00:00:00,1,Ростов,2910,Ольга,Орлова,3,Устройство для нагревания табака Трубка Мира,1,500
1539,c956d30639283fc8b5c50dc6b4bfd10f,2022-11-01T00:00:00,0,Москва,3515,Светлана,Лебедева,6,Яблоко,5,700
1540,6a99bac2932e5379f7a4b5defc10ed3f,2022-11-01T00:00:00,2,Ярославль,9303,Эдуард,Смирнов,10,Томаты,4,200
1541,a6226360e20b76a3043e2d734cc69292,2022-11-01T00:00:00,0,Москва,2512,Ольга,Лебедева,8,Лампочка LED,4,1200
1542,2e95be78d05c4589bdd3a4afb194ba34,2022-11-01T00:00:00,0,Москва,1200,Евгений,Сидоров,9,Ручка шариковая,1,45
1543,af0195702107b4f10cfa0c1df3e76222,2022-11-01T00:00:00,0,Москва,4011,Екатерина,Великая,9,Ручка шариковая,1,45
1544,917cae0d9a34c783728280aa1607b593,2022-11-01T00:00:00,2,Ярославль,308,Иван,Смирнов,10,Томаты,1,50
1545,438fca49680cbe9d349179879ccc63e8,2022-11-01T00:00:00,0,Москва,7200,Константин,Сидоров,10,Томаты,1,50
1546,743284a8664696b440c70e029a28b62d,2022-11-01T00:00:00,0,Москва,4103,Сергей,Петров,3,Устройство для нагревания табака Трубка Мира,4,2000
1547,9667d9bfe6fd2e65e4eabedb24a356bb,2022-11-01T00:00:00,0,Москва,3405,Олег,Кузнецов,9,Ручка шариковая,1,45
1548,2ee5d9b2a79933222121d1376e101fa0,2022-11-01T00:00:00,1,Ростов,2905,Петр,Новиков,8,Лампочка LED,5,1500
1549,063a6cda5fdac0245bc7ce3f732771ee,2022-11-01T00:00:00,0,Москва,8214,Снежанна,Морозова,4,Сахар песок,3,150
1550,0ea1d8838d8cad1d76032acbce922c47,2022-11-01T00:00:00,0,Москва,5215,Оксана,Морозова,1,Молоко 3%,3,360
1551,a8378a425f2e0a45f09d858bd947890e,2022-11-01T00:00:00,1,Ростов,3519,Светлана,Лебедева,2,Молоко 5%,5,750
1552,e58e4cf8ea43e9471bb8e40620d2ef13,2022-11-01T00:00:00,2,Ярославль,803,Иван,Михайлов,2,Молоко 5%,1,150
1553,c86e7120743b7ac29d79f2a080711119,2022-11-01T00:00:00,0,Москва,2305,Петр,Смирнов,11,Хлеб ржаной,3,60
1554,954a8eef075aa2f09a0d0e40af7fdf9c,2022-11-01T00:00:00,0,Москва,2617,Ольга,Егорова,5,Яблоко молодильное,1,400
1555,a608016c89cafc78c156cf258ef9e179,2022-11-01T00:00:00,2,Ярославль,2305,Петр,Смирнов,1,Молоко 3%,5,600
1556,9458c3ab43d5a85528399f86770c110f,2022-11-01T00:00:00,2,Ярославль,6718,Елизавета,Павлова,9,Ручка шариковая,2,90
1557,2cf0fc96b17217bc482a2f9f05fc7da1,2022-11-01T00:00:00,0,Москва,9507,Эдуард,Попов,2,Молоко 5%,1,150
1558,125373ab25fd1000724068d88177d709,2022-11-01T00:00:00,2,Ярославль,4212,Екатерина,Морозова,7,Средство для мытья посуды,5,1000
1559,7550a978e8b83e005a8350bbb798aabe,2022-11-01T00:00:00,1,Ростов,6406,Алексей,Кузнецов,4,Сахар песок,3,150
1560,b08e5ed8424bd5c8871e493004e8dd82,2022-11-01T00:00:00,0,Москва,2113,Ольга,Федорова,7,Средство для мытья посуды,3,600
1561,98e008316befc2e6dda60507738347cb,2022-11-01T00:00:00,2,Ярославль,7101,Константин,Петров,1,Молоко 3%,3,360
1562,379799bf6d0db04ec640514c5e6a2708,2022-11-01T00:00:00,0,Москва,9309,Эдуард,Смирнов,7,Средство для мытья посуды,5,1000
1563,d85aee950cc78a861608b2b0f618290f,2022-11-01T00:00:00,2,Ярославль,8206,Геннадий,Сидоров,9,Ручка шариковая,5,225
1564,275d56c1634cc54641f4f813ec5e46f4,2022-11-01T00:00:00,0,Москва,807,Иван,Михайлов,10,Томаты,4,200
1565,fba59b33ddbf5b6dc9233ce8212832af,2022-11-01T00:00:00,1,Ростов,5915,Оксана,Орлова,4,Сахар песок,4,200
1566,4aa767fa605c3809f4fef933c7fcfa66,2022-11-01T00:00:00,1,Ростов,2813,Ольга,Козлова,8,Лампочка LED,5,1500
1567,eb8551b12ec428c13343dd8b65e6e45a,2022-11-01T00:00:00,0,Москва,3606,Олег,Васильев,10,Томаты,4,200
1568,2a5f27342a100e76a0898d13ba8d0509,2022-11-01T00:00:00,2,Ярославль,4313,Екатерина,Волкова,2,Молоко 5%,2,300
1569,2d386588a9e6982f991e3e57b07f4a71,2022-11-01T00:00:00,0,Москва,6509,Алексей,Попов,5,Яблоко молодильное,4,1600
1570,42e3531d244766ae13de7bbaabcb007f,2022-11-01T00:00:00,0,Москва,7501,Константин,Попов,6,Яблоко,3,420
1571,562d442552eb8f7b2e3dc5d73ca5c56f,2022-11-01T00:00:00,2,Ярославль,4214,Екатерина,Морозова,7,Средство для мытья посуды,5,1000
1572,f0068f80ee03bdc4dcefe2c1a62baad4,2022-11-01T00:00:00,2,Ярославль,3700,Олег,Соколов,4,Сахар песок,5,250
1573,966193310a0292f6a17fd0a9e4462d6a,2022-11-01T00:00:00,2,Ярославль,4316,Екатерина,Волкова,0,Молоко 1%,2,200
1574,1cd5d24a18119cf9b5d72eec91a9f541,2022-11-01T00:00:00,2,Ярославль,1003,Евгений,Иванов,2,Молоко 5%,4,600
1575,979092eaa7dd06b7190c322748ba8295,2022-11-01T00:00:00,2,Ярославль,407,Иван,Кузнецов,3,Устройство для нагревания табака Трубка Мира,5,2500
1576,0063c9e4385a239056ead9f83aea64d3,2022-11-01T00:00:00,2,Ярославль,3811,Светлана,Козлова,5,Яблоко молодильное,5,2000
1577,61ff137b256abba1ce7c8be8caa538a0,2022-11-01T00:00:00,1,Ростов,3812,Светлана,Козлова,10,Томаты,5,250
1578,dacf69a407bd01a873375b3ef2f6d52a,2022-11-01T00:00:00,0,Москва,1400,Евгений,Кузнецов,6,Яблоко,5,700
1579,59cf29d1e2d39817953fa0400a6e255f,2022-11-01T00:00:00,0,Москва,1415,Евгения,Алексеева,0,Молоко 1%,4,400
1580,8a05f7589b954819532f09c95f0f4146,2022-11-01T00:00:00,1,Ростов,1708,Евгений,Соколов,10,Томаты,1,50
1581,487e49736b4605ba69937bc6971c0858,2022-11-01T00:00:00,0,Москва,4615,Екатерина,Егорова,10,Томаты,3,150
1582,34b72a237adbbd0482a478e57411e130,2022-11-01T00:00:00,1,Ростов,5009,Александр,Иванов,3,Устройство для нагревания табака Трубка Мира,5,2500
1583,a402d3eea77b71b967804e9afc626038,2022-11-01T00:00:00,2,Ярославль,9505,Эдуард,Попов,3,Устройство для нагревания табака Трубка Мира,2,1000
1584,4ab1dc158e08ba9f5cf2c642078900da,2022-11-01T00:00:00,0,Москва,3101,Олег,Петров,7,Средство для мытья посуды,5,1000
1585,822d444a96a11728fb5cd3e12d652ceb,2022-11-01T00:00:00,0,Москва,2115,Ольга,Федорова,1,Молоко 3%,2,240
1586,03fd3f4fe8480b8ec063b9f41980925e,2022-11-01T00:00:00,0,Москва,1609,Евгений,Васильев,0,Молоко 1%,1,100
1587,43d21ccf40ce0e4476c077a584b57d74,2022-11-01T00:00:00,2,Ярославль,2107,Петр,Петров,9,Ручка шариковая,2,90
1588,52584a4084315ffd085e89f473054ba1,2022-11-01T00:00:00,0,Москва,2204,Петр,Сидоров,6,Яблоко,3,420
1589,764d0709bedcc050328f844547fef587,2022-11-01T00:00:00,2,Ярославль,8015,Снежанна,Великая,9,Ручка шариковая,2,90
1590,7b6dbc054d82838fa132c1b3a1603744,2022-11-01T00:00:00,0,Москва,3904,Олег,Новиков,4,Сахар песок,3,150
1591,35ba340b56f563752f557415b89687ae,2022-11-01T00:00:00,0,Москва,5605,Александр,Васильев,5,Яблоко молодильное,1,400
1592,bf8f6e2e9ad95d89528416aaef412f16,2022-11-01T00:00:00,1,Ростов,6914,Елизавета,Орлова,4,Сахар песок,5,250
1593,2d202f693051e17ed9ebffe345531f78,2022-11-01T00:00:00,2,Ярославль,4906,Сергей,Новиков,5,Яблоко молодильное,1,400
1594,ba921e985ac6046332e2cc7bb987d86f,2022-11-01T00:00:00,2,Ярославль,3907,Олег,Новиков,8,Лампочка LED,2,600
1595,87bcf94d35a80f36d8eac31c15352b7d,2022-11-01T00:00:00,2,Ярославль,2616,Ольга,Егорова,11,Хлеб ржаной,1,20
1596,14f7748c5969b3ab2fc8057cd67b28b6,2022-11-01T00:00:00,2,Ярославль,7318,Анна,Волкова,7,Средство для мытья посуды,4,800
1597,5c0741fbda7ac1a84ada53696807c1a3,2022-11-01T00:00:00,1,Ростов,2416,Ольга,Алексеева,5,Яблоко молодильное,5,2000
1598,33f31543f7a6cd54d52f251488d29ea2,2022-11-01T00:00:00,0,Москва,9503,Эдуард,Попов,5,Яблоко молодильное,2,800
1599,d50158d9db75d413a59959ef00136cff,2022-11-01T00:00:00,0,Москва,1016,Евгения,Великая,9,Ручка шариковая,2,90
1600,0c6e37a8f3b82f4c53de6f7e452da606,2022-11-01T00:00:00,2,Ярославль,1119,Евгения,Федорова,9,Ручка шариковая,2,90
1601,edfc9348d1f58cf09a8ff6e98a43322a,2022-11-01T00:00:00,2,Ярославль,5515,Оксана,Лебедева,1,Молоко 3%,5,600
1602,58f19d6c3173df09875499c1b81540dd,2022-11-01T00:00:00,1,Ростов,2504,Петр,Попов,8,Лампочка LED,2,600
1603,abf58bd41a2e59e964eaaee4b5815f95,2022-11-01T00:00:00,1,Ростов,9408,Эдуард,Кузнецов,0,Молоко 1%,2,200
1604,c0d98fdc195b9e02ab8efdae23860ba8,2022-11-01T00:00:00,0,Москва,2216,Ольга,Морозова,7,Средство для мытья посуды,4,800
1605,0a538d8eee3111bb299fb1b2a7041e2c,2022-11-01T00:00:00,2,Ярославль,5300,Александр,Смирнов,7,Средство для мытья посуды,3,600
1606,b31c12b92b2b665615b9c72bde4eb485,2022-11-01T00:00:00,0,Москва,9100,Эдуард,Петров,8,Лампочка LED,3,900
1607,425b99abb8224b61dd2ac7c5a9a5529e,2022-11-01T00:00:00,0,Москва,6804,Алексей,Михайлов,1,Молоко 3%,3,360
1608,70e0dd71e5e4c2438cebb3a5a0cf0ac7,2022-11-01T00:00:00,1,Ростов,1001,Евгений,Иванов,6,Яблоко,2,280
1609,0cd921f9f9036beb9ab3fa21e605e49a,2022-11-01T00:00:00,2,Ярославль,8916,Снежанна,Орлова,10,Томаты,5,250
1610,5b575871e8a7b0fb2d14709bcb83d004,2022-11-01T00:00:00,2,Ярославль,3715,Светлана,Павлова,5,Яблоко молодильное,2,800
1611,75cc810d1547afca579b281038ce9887,2022-11-01T00:00:00,2,Ярославль,4017,Екатерина,Великая,4,Сахар песок,2,100
1612,0dd0f20f428b2d3fa77209307a3afc58,2022-11-01T00:00:00,1,Ростов,5,Иван,Иванов,1,Молоко 3%,5,600
1613,2763f84457b7a35ca0241551e9211cb8,2022-11-01T00:00:00,0,Москва,206,Иван,Сидоров,3,Устройство для нагревания табака Трубка Мира,3,1500
1614,a2e7302959397aea00d61921a041119d,2022-11-01T00:00:00,2,Ярославль,3002,Олег,Иванов,0,Молоко 1%,3,300
1615,5b46b622b0ef077e154f43e617105b87,2022-11-01T00:00:00,0,Москва,6202,Алексей,Сидоров,1,Молоко 3%,5,600
1616,c48ef8ebd8a0efeaeff8d3ee9e0f844c,2022-11-01T00:00:00,0,Москва,1910,Евгения,Орлова,0,Молоко 1%,4,400
1617,5b4e72aa6c59ad35616f02c239925404,2022-11-01T00:00:00,0,Москва,3105,Олег,Петров,3,Устройство для нагревания табака Трубка Мира,4,2000
1618,671413addc58c75d5039da802986f2f0,2022-11-01T00:00:00,2,Ярославль,8908,Геннадий,Новиков,6,Яблоко,4,560
1619,0063768da9e3d9efc18d4b0a4c51a59a,2022-11-01T00:00:00,0,Москва,6208,Алексей,Сидоров,0,Молоко 1%,4,400
1620,0e36311dc6ff9f8a08d78f7f976b5671,2022-11-01T00:00:00,2,Ярославль,8101,Геннадий,Петров,3,Устройство для нагревания табака Трубка Мира,2,1000
1621,4f68447ae4c59b0567172945176e4890,2022-11-01T00:00:00,1,Ростов,1619,Евгения,Егорова,8,Лампочка LED,2,600
1622,e8b5aea4c30054acfa50072ab4e6f4f0,2022-11-01T00:00:00,2,Ярославль,5414,Оксана,Алексеева,7,Средство для мытья посуды,2,400
1623,cd7887484d706a26d12663989c29a4bc,2022-11-01T00:00:00,1,Ростов,2011,Ольга,Великая,2,Молоко 5%,1,150
1624,de9f1376b17f6eeaa4d4bca3046cee8a,2022-11-01T00:00:00,0,Москва,1611,Евгения,Егорова,11,Хлеб ржаной,2,40
1625,a9a858654c85663099b7b4f6b8b2dd31,2022-11-01T00:00:00,2,Ярославль,2417,Ольга,Алексеева,0,Молоко 1%,3,300
1626,fa60e5f401070145cbedd30cf67677c6,2022-11-01T00:00:00,1,Ростов,9414,Надежда,Алексеева,4,Сахар песок,2,100
1627,4e724e8bfdcd109af2836e79bb1889f3,2022-11-01T00:00:00,2,Ярославль,9312,Надежда,Волкова,0,Молоко 1%,3,300
1628,ee0e29e1b4424cbdf60d39ef38050e22,2022-11-01T00:00:00,1,Ростов,6013,Елизавета,Великая,0,Молоко 1%,5,500
1629,1903cdfc71a99cee582611aa281c69cb,2022-11-01T00:00:00,2,Ярославль,9200,Эдуард,Сидоров,8,Лампочка LED,5,1500
1630,7fcc47c5de65effb78237b8502799d60,2022-11-01T00:00:00,1,Ростов,1603,Евгений,Васильев,9,Ручка шариковая,2,90
1631,f84dc5f87302c6621f837c2c7c7362be,2022-11-01T00:00:00,2,Ярославль,3316,Светлана,Волкова,1,Молоко 3%,2,240
1632,7e61e2ff3ad9cf1157d2d9958a1fb5e4,2022-11-01T00:00:00,0,Москва,218,Александра,Морозова,7,Средство для мытья посуды,3,600
1633,6ef09bcee7eed7c2d1c8fedc8dc49e0c,2022-11-01T00:00:00,1,Ростов,1608,Евгений,Васильев,5,Яблоко молодильное,2,800
1634,27c1d5f7fe2623160e81310d681be313,2022-11-01T00:00:00,0,Москва,1010,Евгения,Великая,8,Лампочка LED,5,1500
1635,792f601a6430e782a6da87669a62a903,2022-11-01T00:00:00,2,Ярославль,118,Александра,Федорова,0,Молоко 1%,5,500
1636,8f00c1530ee7871a2270e411778ecd01,2022-11-01T00:00:00,0,Москва,8012,Снежанна,Великая,0,Молоко 1%,2,200
1637,fbb5d6569ef97de8bfd562a91dee1c53,2022-11-01T00:00:00,1,Ростов,719,Александра,Павлова,1,Молоко 3%,3,360
1638,756cd9c4f196acc594a084def470e39c,2022-11-01T00:00:00,0,Москва,3710,Светлана,Павлова,8,Лампочка LED,2,600
1639,d51190621a98450d2510c56c13511cc0,2022-11-01T00:00:00,0,Москва,2017,Ольга,Великая,9,Ручка шариковая,4,180
1640,6973c9a2d9c23e0697273f945012dcf6,2022-11-01T00:00:00,0,Москва,7615,Анна,Егорова,6,Яблоко,5,700
1641,3f6447baaed56db603468a664c13e96e,2022-11-01T00:00:00,1,Ростов,4710,Екатерина,Павлова,3,Устройство для нагревания табака Трубка Мира,2,1000
1642,23ebfc4432bb694987126a645177c4cf,2022-11-01T00:00:00,1,Ростов,515,Александра,Лебедева,11,Хлеб ржаной,4,80
1643,79fb96448154da0c6e5d5fd802a07039,2022-11-01T00:00:00,2,Ярославль,6005,Алексей,Иванов,0,Молоко 1%,1,100
1644,18aa2a1a5ed1454d5a92360d26254e68,2022-11-01T00:00:00,0,Москва,206,Иван,Сидоров,0,Молоко 1%,1,100
1645,f6cfc8c9147625cab616908b60bcec6f,2022-11-01T00:00:00,1,Ростов,9515,Надежда,Лебедева,2,Молоко 5%,2,300
1646,bb63a0d5a75d32ea0b6fb414dde3250d,2022-11-01T00:00:00,1,Ростов,9112,Надежда,Федорова,8,Лампочка LED,4,1200
1647,04f4b7b88b3a710318135fad31c3ef4d,2022-11-01T00:00:00,2,Ярославль,5300,Александр,Смирнов,6,Яблоко,2,280
1648,aff7fd82f4c580bb00a8c9f359366161,2022-11-01T00:00:00,2,Ярославль,6208,Алексей,Сидоров,6,Яблоко,5,700
1649,c3dd1558c1e0c88eb155227efea7fdfd,2022-11-01T00:00:00,0,Москва,9201,Эдуард,Сидоров,0,Молоко 1%,3,300
1650,30c82880b010a1b6b4d15f9258be91f8,2022-11-01T00:00:00,0,Москва,3412,Светлана,Алексеева,6,Яблоко,1,140
1651,e7f09bca86172b7c1a72ecf793794a2d,2022-11-01T00:00:00,2,Ярославль,509,Иван,Попов,9,Ручка шариковая,4,180
1652,9f78bd1e8190da5bf07e307fd2e7f6f3,2022-11-01T00:00:00,0,Москва,8806,Геннадий,Михайлов,0,Молоко 1%,4,400
1653,d26040a42a3205f7767abc13d5010e4e,2022-11-01T00:00:00,0,Москва,3016,Светлана,Великая,9,Ручка шариковая,4,180
1654,0e5657af6facdaa068421a5e5a97c707,2022-11-01T00:00:00,0,Москва,9701,Эдуард,Соколов,6,Яблоко,4,560
1655,f5bc08ec0002e32a472500c63383dded,2022-11-01T00:00:00,0,Москва,4817,Екатерина,Козлова,10,Томаты,1,50
1656,f6ed8d7a9f93d9e6cedabfdb3b73ede9,2022-11-01T00:00:00,2,Ярославль,2904,Петр,Новиков,7,Средство для мытья посуды,3,600
1657,efea991248202ad83e134fac30055028,2022-11-01T00:00:00,1,Ростов,8710,Снежанна,Павлова,10,Томаты,3,150
1658,957a9dfcd817a2582c60e8a379f295cf,2022-11-01T00:00:00,1,Ростов,309,Иван,Смирнов,9,Ручка шариковая,3,135
1659,6db6797796a8745d8aebc0719c5af653,2022-11-01T00:00:00,2,Ярославль,614,Александра,Егорова,5,Яблоко молодильное,4,1600
1660,4d771bb0de5ecb424b38a98d1f4145d2,2022-11-01T00:00:00,0,Москва,8017,Снежанна,Великая,10,Томаты,3,150
1661,e765897292fabcababf89f6c12715040,2022-11-01T00:00:00,0,Москва,5013,Оксана,Великая,0,Молоко 1%,2,200
1662,ef71d4857241ed1655c2ae45c62d241b,2022-11-01T00:00:00,1,Ростов,8814,Снежанна,Козлова,5,Яблоко молодильное,1,400
1663,5c76256bb5d018afa596fd760f3d61cd,2022-11-01T00:00:00,0,Москва,7805,Константин,Михайлов,1,Молоко 3%,2,240
1664,212d10eb506a054e8216b75c5d35cbb4,2022-11-01T00:00:00,0,Москва,2606,Петр,Васильев,6,Яблоко,5,700
1665,8922575590cb193eb911bb72531ce08c,2022-11-01T00:00:00,0,Москва,9107,Эдуард,Петров,7,Средство для мытья посуды,3,600
1666,d46aca83c2b0869fe51a08531871a019,2022-11-01T00:00:00,1,Ростов,3416,Светлана,Алексеева,7,Средство для мытья посуды,3,600
1667,a2f3d945533c9f79669299918b6670c6,2022-11-01T00:00:00,1,Ростов,9210,Надежда,Морозова,11,Хлеб ржаной,3,60
1668,4030d323c18da0aa0a2418b5b6d3fb1d,2022-11-01T00:00:00,2,Ярославль,9416,Надежда,Алексеева,4,Сахар песок,1,50
1669,387f565f426a8d6ae51d30afc8a70212,2022-11-01T00:00:00,1,Ростов,416,Александра,Алексеева,7,Средство для мытья посуды,2,400
1670,121c42472866a5084a38cc449cfafa4c,2022-11-01T00:00:00,0,Москва,3802,Олег,Михайлов,6,Яблоко,3,420
1671,b72f4e8a086794e2e1bed48359a3bc8d,2022-11-01T00:00:00,2,Ярославль,2907,Петр,Новиков,4,Сахар песок,1,50
1672,5f76cf7e1de9c34c2f378fea6af889a1,2022-11-01T00:00:00,2,Ярославль,5303,Александр,Смирнов,9,Ручка шариковая,2,90
1673,a6a7d2d61c9ebe7df860383c921a801e,2022-11-01T00:00:00,1,Ростов,4709,Сергей,Соколов,10,Томаты,4,200
1674,ea1b3f69991aface96d725c4d2ee3b77,2022-11-01T00:00:00,0,Москва,619,Александра,Егорова,2,Молоко 5%,1,150
1675,eed3904b6ae8ae5c9cf662a141159f07,2022-11-01T00:00:00,1,Ростов,5216,Оксана,Морозова,10,Томаты,1,50
1676,883e2902d9ed1d2e868318e58523cf2e,2022-11-01T00:00:00,0,Москва,6110,Елизавета,Федорова,3,Устройство для нагревания табака Трубка Мира,1,500
1677,e1fc1159bd5030c714ce647f7136383f,2022-11-01T00:00:00,0,Москва,4814,Екатерина,Козлова,10,Томаты,2,100
1678,4443f156a8e3e03dd209edcd85695a03,2022-11-01T00:00:00,2,Ярославль,2415,Ольга,Алексеева,7,Средство для мытья посуды,4,800
1679,e1c9a5b319666063750268b0c8e26fdf,2022-11-01T00:00:00,1,Ростов,2310,Ольга,Волкова,6,Яблоко,4,560
1680,14e8b3d65fc7944d229b21296260a156,2022-11-01T00:00:00,0,Москва,5103,Александр,Петров,3,Устройство для нагревания табака Трубка Мира,5,2500
1681,5d13f75b6e4ed43dfedff7837cb9cd44,2022-11-01T00:00:00,2,Ярославль,1502,Евгений,Попов,1,Молоко 3%,5,600
1682,4ff96e3b155f55b9da6cb474b8d95a2a,2022-11-01T00:00:00,1,Ростов,4111,Екатерина,Федорова,5,Яблоко молодильное,4,1600
1683,34b02f448b3d76dbd3e32e05177fcdd2,2022-11-01T00:00:00,0,Москва,4304,Сергей,Смирнов,10,Томаты,3,150
1684,9ab8de607ba3b35ff05d3effdf18fbd3,2022-11-01T00:00:00,0,Москва,5612,Оксана,Егорова,3,Устройство для нагревания табака Трубка Мира,5,2500
1685,cb435ec37e4a782c1b2d97c71f8d57b5,2022-11-01T00:00:00,2,Ярославль,3708,Олег,Соколов,2,Молоко 5%,2,300
1686,b242b42acd688a56eac60f265ce3be23,2022-11-01T00:00:00,0,Москва,8312,Снежанна,Волкова,9,Ручка шариковая,5,225
1687,600808e1a2f6325d8523c23e181ad164,2022-11-01T00:00:00,0,Москва,1201,Евгений,Сидоров,9,Ручка шариковая,4,180
1688,5544c8ce6edf301ebc24d2d4c7bef57b,2022-11-01T00:00:00,2,Ярославль,2817,Ольга,Козлова,0,Молоко 1%,3,300
1689,f16705b9892495a1f6b863ffc54c6426,2022-11-01T00:00:00,1,Ростов,9115,Надежда,Федорова,2,Молоко 5%,4,600
1690,3727e5f128efad55226fc78dba02e55b,2022-11-01T00:00:00,1,Ростов,7603,Константин,Васильев,3,Устройство для нагревания табака Трубка Мира,5,2500
1691,7c65922befe1cf0b55824cc1d3863226,2022-11-01T00:00:00,1,Ростов,10,Александра,Великая,8,Лампочка LED,5,1500
